sale_id,order_ts,customer_id,product_id,product_qty
12791,2021-05-17 09:05:20,1144,4164,5
12792,2021-06-04 15:06:15,8424,3264,1
12793,2021-12-18 09:12:50,7950,1928,7
12794,2021-05-06 01:05:14,3743,2278,8
12795,2021-11-09 01:11:52,2807,2897,2
12796,2021-06-12 13:06:16,9058,51,3
12797,2021-03-03 05:03:03,514,3903,3
12798,2021-09-07 19:09:22,906,1298,7
12799,2021-06-12 08:06:35,2319,812,8
12800,2021-07-24 17:07:43,56,4882,3
12801,2022-01-03 04:01:37,9989,1720,6
12802,2022-02-05 00:02:00,4068,4853,2
12803,2021-10-05 03:10:43,4634,2843,2
12804,2021-07-02 16:07:23,5597,295,6
12805,2021-12-23 04:12:40,1044,4426,7
12806,2021-03-08 16:03:53,8237,1620,9
12807,2021-06-24 20:06:33,4675,239,8
12808,2022-01-07 16:01:28,1735,3375,2
12809,2021-10-11 23:10:27,361,4669,2
12810,2022-01-07 16:01:16,128,2610,3
12811,2021-07-07 10:07:48,4308,3972,9
12812,2021-10-09 19:10:28,2544,4363,2
12813,2021-11-30 07:11:27,6957,1527,7
12814,2021-03-26 04:03:30,9928,2251,6
12815,2021-09-09 17:09:34,7892,692,9
12816,2021-03-12 09:03:36,2619,962,9
12817,2021-06-24 15:06:50,5477,799,6
12818,2021-07-29 01:07:58,3081,324,7
12819,2021-09-15 01:09:29,7304,1882,6
12820,2021-04-19 23:04:09,2238,2192,6
12821,2021-07-03 09:07:37,8947,3274,9
12822,2021-08-20 00:08:17,2147,3256,5
12823,2021-12-16 17:12:06,6836,3021,5
12824,2021-04-19 21:04:16,6359,4067,2
12825,2021-03-17 16:03:13,1595,4164,7
12826,2021-07-03 03:07:40,5598,4622,6
12827,2021-12-02 03:12:10,3199,1787,5
12828,2022-01-20 11:01:42,967,1298,9
12829,2021-08-18 21:08:40,6057,3318,9
12830,2021-03-11 03:03:42,1362,758,5
12831,2021-11-08 20:11:05,1019,4503,5
12832,2021-12-09 18:12:23,7915,4071,1
12833,2021-05-31 01:05:38,5472,1353,8
12834,2021-07-31 00:07:24,5744,2110,4
12835,2022-02-05 11:02:43,6159,352,4
12836,2021-03-03 11:03:38,9339,1925,1
12837,2021-03-17 02:03:50,3358,2936,8
12838,2021-05-25 01:05:57,8329,69,4
12839,2021-08-27 19:08:52,6897,150,1
12840,2021-05-22 03:05:26,5369,1885,2
12841,2021-11-19 15:11:24,1400,800,2
12842,2021-08-23 05:08:37,713,2612,1
12843,2021-08-18 16:08:08,7029,4060,7
12844,2022-01-25 01:01:03,7935,527,3
12845,2022-01-30 14:01:17,3121,4314,5
12846,2021-05-23 02:05:44,7249,4836,8
12847,2021-03-06 18:03:44,9348,1214,3
12848,2021-02-24 14:02:03,6274,1053,3
12849,2021-04-16 19:04:05,888,4564,5
12850,2021-08-16 07:08:53,8906,513,3
12851,2021-04-06 03:04:44,612,699,8
12852,2021-05-07 17:05:34,8533,3762,9
12853,2022-01-13 23:01:36,6245,2061,5
12854,2021-07-31 00:07:39,7086,2899,5
12855,2021-07-18 19:07:42,262,3878,7
12856,2021-11-06 08:11:40,2636,857,1
12857,2021-04-23 02:04:56,9941,2903,7
12858,2021-12-13 14:12:58,9633,3461,2
12859,2021-10-11 09:10:08,2590,4665,1
12860,2021-09-18 01:09:01,7425,1023,2
12861,2021-06-16 20:06:29,7737,1691,2
12862,2021-04-27 17:04:47,8314,3683,1
12863,2021-09-24 21:09:39,3093,4162,4
12864,2021-06-17 08:06:03,5976,437,4
12865,2021-11-11 14:11:44,1193,2317,2
12866,2021-11-13 10:11:35,2895,138,8
12867,2021-04-05 16:04:07,9405,1750,7
12868,2021-03-06 20:03:28,6210,1675,1
12869,2021-09-27 10:09:50,4494,1947,6
12870,2021-04-14 06:04:46,7908,1734,7
12871,2021-11-23 23:11:58,110,2324,1
12872,2021-09-22 23:09:22,7989,4872,8
12873,2021-06-17 10:06:43,415,4161,7
12874,2021-08-31 22:08:19,2720,4912,6
12875,2021-04-04 04:04:53,7714,2822,6
12876,2021-11-03 06:11:40,5922,1757,7
12877,2021-10-06 17:10:20,8562,192,4
12878,2021-07-30 18:07:25,9123,4062,5
12879,2021-05-05 00:05:49,6324,1796,7
12880,2021-05-31 21:05:29,540,1578,5
12881,2022-02-20 03:02:15,2281,4312,1
12882,2021-10-31 23:10:20,5892,3549,3
12883,2021-07-19 00:07:42,3170,3169,1
12884,2021-03-20 13:03:40,7335,1660,4
12885,2021-04-28 14:04:36,7680,1997,6
12886,2021-08-12 19:08:44,969,656,8
12887,2021-10-16 09:10:23,7911,1039,5
12888,2021-07-01 07:07:15,4458,2062,4
12889,2021-07-25 20:07:20,7055,1544,4
12890,2021-06-23 15:06:51,4533,1384,3
12891,2021-06-12 22:06:36,6902,2133,3
12892,2021-07-24 08:07:09,3887,3273,6
12893,2021-12-16 10:12:06,6635,1442,5
12894,2021-08-31 10:08:41,38,3540,3
12895,2021-10-22 16:10:06,6424,4154,7
12896,2022-02-19 10:02:52,5556,4759,1
12897,2021-06-29 12:06:22,4407,656,8
12898,2021-05-20 06:05:12,5036,2384,6
12899,2021-07-06 20:07:59,6760,3175,5
12900,2021-11-28 23:11:16,9887,4448,7
12901,2021-06-04 23:06:23,4165,1563,1
12902,2021-03-18 01:03:53,8488,4068,1
12903,2022-02-11 17:02:28,1909,1111,6
12904,2021-05-16 18:05:29,4600,3097,8
12905,2021-11-18 16:11:05,5254,960,2
12906,2021-11-30 07:11:45,5601,2030,5
12907,2021-10-13 16:10:43,282,4782,9
12908,2021-12-17 16:12:08,5741,4756,7
12909,2021-09-16 07:09:43,3169,2809,5
12910,2022-01-09 01:01:33,7184,4314,4
12911,2021-04-21 11:04:25,7960,1553,1
12912,2021-07-26 04:07:11,6235,2651,3
12913,2021-07-15 11:07:12,6797,3890,9
12914,2021-09-02 23:09:17,4014,3416,8
12915,2021-05-20 22:05:23,6276,1684,4
12916,2021-09-22 10:09:42,350,3069,5
12917,2021-10-30 19:10:44,6825,4367,9
12918,2021-10-05 16:10:34,532,2992,8
12919,2022-01-30 13:01:20,3028,4513,8
12920,2021-06-04 15:06:55,2449,4235,1
12921,2021-06-15 08:06:07,798,1260,4
12922,2021-10-01 07:10:05,2030,1487,5
12923,2021-06-08 23:06:24,6018,4244,5
12924,2021-06-19 13:06:23,3082,2817,9
12925,2022-02-02 22:02:23,540,504,3
12926,2021-06-07 07:06:45,5078,1155,1
12927,2021-10-26 02:10:01,5945,4690,4
12928,2022-01-28 06:01:35,4557,3938,9
12929,2021-03-15 15:03:46,2756,4604,1
12930,2021-12-09 15:12:39,7281,707,7
12931,2021-08-19 07:08:06,8601,1794,9
12932,2021-11-04 06:11:25,7483,3783,3
12933,2021-06-04 00:06:52,9653,3106,8
12934,2022-02-17 06:02:01,6354,3786,9
12935,2021-02-27 17:02:20,6041,698,2
12936,2021-05-05 17:05:24,9073,4001,3
12937,2021-12-07 00:12:54,6393,298,9
12938,2021-07-09 19:07:34,3625,3591,4
12939,2021-09-04 23:09:44,6296,3824,4
12940,2021-09-15 01:09:23,6806,311,8
12941,2021-08-03 15:08:05,5161,780,4
12942,2021-03-04 08:03:00,2652,4805,3
12943,2021-09-16 05:09:34,9373,2666,1
12944,2021-12-24 11:12:26,1551,4927,3
12945,2021-04-10 11:04:07,5757,2244,5
12946,2021-10-21 21:10:03,7538,3979,4
12947,2021-03-12 15:03:34,984,963,8
12948,2022-02-06 06:02:43,7386,2265,7
12949,2021-12-28 14:12:48,1454,3286,2
12950,2022-01-09 06:01:24,5951,1733,4
12951,2021-06-23 07:06:51,3693,2706,5
12952,2021-05-13 21:05:30,5206,287,4
12953,2021-11-01 16:11:45,1146,20,5
12954,2021-12-07 21:12:07,8215,4375,9
12955,2022-01-18 07:01:40,9850,4734,9
12956,2021-06-05 09:06:20,3200,904,1
12957,2021-06-25 22:06:58,1333,4289,2
12958,2021-09-30 05:09:28,9461,3380,8
12959,2021-05-08 08:05:12,3707,1443,2
12960,2021-11-29 07:11:10,9947,4727,1
12961,2021-08-30 21:08:14,2529,1695,4
12962,2021-10-04 16:10:33,4902,2674,6
12963,2021-11-24 15:11:57,7861,3786,4
12964,2021-05-17 08:05:56,6708,796,1
12965,2021-09-11 00:09:05,9288,1652,7
12966,2021-11-22 13:11:19,9447,3371,8
12967,2021-06-15 22:06:26,112,1788,1
12968,2022-01-13 22:01:03,7771,2335,8
12969,2021-08-23 11:08:34,2397,240,2
12970,2021-07-12 11:07:40,9303,494,4
12971,2021-03-27 01:03:52,1624,1691,7
12972,2021-05-04 18:05:14,7408,1430,3
12973,2021-04-29 20:04:41,3880,2782,4
12974,2022-01-22 09:01:21,7110,3112,5
12975,2021-10-22 19:10:02,9027,462,8
12976,2021-05-16 00:05:05,3792,3079,3
12977,2021-08-05 17:08:01,4973,1481,5
12978,2021-11-25 04:11:44,8542,470,9
12979,2021-06-23 00:06:44,7694,1180,1
12980,2021-06-04 00:06:31,9865,3425,3
12981,2022-02-08 16:02:48,4696,1855,2
12982,2021-05-15 06:05:12,3478,2657,9
12983,2021-05-22 21:05:39,5982,4633,2
12984,2021-04-20 23:04:19,7357,1203,7
12985,2021-08-02 04:08:00,4147,2222,4
12986,2021-03-29 06:03:03,6021,457,9
12987,2021-10-06 15:10:53,4048,689,5
12988,2021-04-14 17:04:43,702,4317,3
12989,2021-12-01 07:12:14,1358,4981,5
12990,2021-06-30 01:06:45,6895,1711,7
12991,2021-07-02 09:07:00,372,2344,6
12992,2022-01-15 18:01:27,541,3582,5
12993,2021-06-25 09:06:12,5846,2411,6
12994,2021-03-10 07:03:10,5747,637,2
12995,2021-11-28 14:11:31,768,1024,1
12996,2021-12-11 23:12:44,2061,3832,1
12997,2021-11-16 21:11:33,7579,1076,8
12998,2021-03-11 15:03:24,4382,2174,9
12999,2022-01-28 09:01:16,255,2766,7
13000,2021-10-14 02:10:21,4765,992,2
13001,2021-03-20 20:03:04,8828,3109,6
13002,2022-01-14 06:01:24,6627,2983,5
13003,2021-07-23 11:07:37,4522,3904,8
13004,2021-04-12 22:04:29,9939,2272,7
13005,2022-01-16 21:01:05,6980,119,1
13006,2021-07-12 06:07:29,4996,1797,4
13007,2021-10-24 15:10:19,7373,4045,3
13008,2021-08-30 01:08:51,2410,190,6
13009,2021-03-28 11:03:49,2618,3440,6
13010,2021-11-28 22:11:28,9791,3211,5
13011,2021-09-21 01:09:09,8135,1653,1
13012,2021-09-04 12:09:09,8152,3129,5
13013,2021-05-18 23:05:28,6540,4842,6
13014,2021-08-22 23:08:38,9647,1883,1
13015,2021-11-14 13:11:14,356,1129,2
13016,2021-08-12 10:08:44,1212,2333,4
13017,2021-09-20 06:09:47,9831,1442,5
13018,2022-01-16 08:01:52,9656,3581,8
13019,2021-10-31 22:10:48,629,3016,6
13020,2021-12-20 12:12:28,66,3132,2
13021,2021-04-30 17:04:14,4138,2839,9
13022,2021-10-15 08:10:45,6672,3530,2
13023,2021-06-20 15:06:19,6623,4366,8
13024,2021-10-24 21:10:18,3869,1620,8
13025,2021-09-30 08:09:37,7708,504,5
13026,2022-02-09 05:02:08,7389,4136,7
13027,2022-01-13 14:01:11,2855,1101,6
13028,2021-08-07 10:08:41,3024,4824,8
13029,2021-12-06 16:12:44,9503,1596,7
13030,2021-06-10 08:06:30,8080,563,5
13031,2021-04-11 14:04:14,6934,1580,2
13032,2021-09-20 04:09:28,4067,2174,6
13033,2021-04-29 02:04:32,4879,4008,4
13034,2021-12-06 19:12:40,7199,2513,8
13035,2021-11-27 15:11:15,9042,1534,4
13036,2021-11-20 10:11:32,3870,2927,7
13037,2021-06-10 05:06:10,3340,2807,7
13038,2021-08-22 05:08:38,7074,2631,1
13039,2021-08-31 07:08:29,8091,854,5
13040,2021-07-19 00:07:19,7156,845,7
13041,2021-09-22 10:09:24,9514,3642,8
13042,2021-04-12 07:04:21,127,4883,2
13043,2021-05-29 17:05:16,4066,3386,1
13044,2021-12-22 01:12:08,1114,903,6
13045,2021-10-06 03:10:17,7940,1868,8
13046,2021-04-05 22:04:16,6790,4007,8
13047,2021-09-24 04:09:23,2648,4754,5
13048,2021-12-19 05:12:20,3317,1809,5
13049,2021-06-05 22:06:30,4484,3144,2
13050,2021-04-03 12:04:45,7941,1523,2
13051,2021-09-12 12:09:42,8265,1420,3
13052,2021-03-26 19:03:21,1523,1275,6
13053,2021-04-26 23:04:32,4967,4199,3
13054,2021-06-29 06:06:28,1126,4089,4
13055,2021-03-10 01:03:53,8909,2733,5
13056,2021-10-31 22:10:41,1670,241,3
13057,2021-10-29 21:10:44,2701,3210,5
13058,2021-05-28 23:05:43,1931,1277,7
13059,2021-07-09 06:07:45,1910,4897,9
13060,2022-02-22 00:02:18,9445,266,7
13061,2021-12-03 00:12:40,2160,2190,4
13062,2022-01-08 19:01:08,2130,1824,4
13063,2021-08-29 17:08:29,1399,3452,7
13064,2021-07-04 00:07:02,5149,2733,3
13065,2021-03-01 23:03:09,6327,3178,6
13066,2021-09-15 04:09:30,971,3862,8
13067,2021-12-31 00:12:27,7662,563,6
13068,2021-05-02 18:05:09,7199,4076,2
13069,2021-07-13 13:07:27,4120,2088,7
13070,2021-09-03 01:09:51,933,3779,2
13071,2021-04-12 21:04:11,8674,1156,4
13072,2021-04-23 08:04:38,4655,3252,9
13073,2021-05-19 04:05:40,8223,2245,8
13074,2021-10-15 15:10:23,1990,368,6
13075,2021-10-19 10:10:39,3839,2762,3
13076,2021-08-20 19:08:07,4061,2424,7
13077,2021-06-24 10:06:34,2760,3267,9
13078,2021-10-20 08:10:48,7683,4219,1
13079,2021-10-06 17:10:45,8832,168,8
13080,2021-08-24 01:08:35,1090,1296,3
13081,2021-04-04 00:04:35,7158,171,3
13082,2021-04-10 12:04:52,9141,976,6
13083,2021-12-25 16:12:56,2252,2743,5
13084,2022-02-04 20:02:27,5653,3505,7
13085,2021-06-04 03:06:27,5558,2248,7
13086,2021-04-03 09:04:07,8056,3695,3
13087,2021-07-14 02:07:19,8223,4140,8
13088,2022-01-05 08:01:28,4882,927,1
13089,2021-07-07 14:07:44,1161,3553,5
13090,2021-07-02 23:07:36,5814,4210,1
13091,2021-07-06 19:07:11,850,1005,5
13092,2021-08-17 10:08:35,6691,2179,4
13093,2021-06-14 21:06:19,3666,3324,3
13094,2022-01-11 17:01:56,1318,3641,8
13095,2021-10-11 13:10:50,5455,487,3
13096,2021-11-28 03:11:14,6491,2993,5
13097,2021-08-14 01:08:13,1243,1667,3
13098,2021-08-08 05:08:48,5558,383,5
13099,2022-01-18 14:01:18,1892,742,4
13100,2021-11-13 12:11:24,495,4042,6
13101,2021-05-24 14:05:38,6169,4849,7
13102,2021-11-27 09:11:08,1,2082,6
13103,2021-04-04 23:04:44,5471,1223,4
13104,2021-08-04 04:08:08,432,2954,2
13105,2021-06-25 07:06:56,3426,2297,2
13106,2021-08-11 20:08:16,1622,4318,3
13107,2021-11-15 13:11:33,2858,3255,8
13108,2022-01-11 13:01:46,7224,4598,9
13109,2022-01-01 06:01:48,9632,4643,7
13110,2021-09-18 06:09:27,5019,2435,1
13111,2021-05-21 18:05:04,8468,3515,2
13112,2021-12-18 11:12:46,3547,2731,7
13113,2021-11-24 21:11:50,4376,3021,3
13114,2021-04-09 16:04:06,5554,4443,2
13115,2021-06-11 03:06:31,7581,1680,5
13116,2022-01-26 15:01:10,4528,1573,7
13117,2022-01-11 21:01:53,194,105,3
13118,2021-10-12 20:10:20,9896,3429,9
13119,2021-05-18 20:05:52,1699,4077,7
13120,2021-06-10 16:06:35,2031,3739,5
13121,2022-01-12 21:01:19,9544,2267,7
13122,2022-01-10 10:01:07,1346,384,7
13123,2021-12-07 11:12:32,8601,4291,7
13124,2022-02-23 19:02:52,569,1095,6
13125,2021-12-17 13:12:51,3197,2426,9
13126,2021-08-20 15:08:25,1906,169,3
13127,2021-08-08 02:08:28,7434,28,4
13128,2022-01-13 12:01:51,2540,1545,9
13129,2021-02-25 18:02:49,167,560,1
13130,2021-08-08 16:08:28,4300,2462,6
13131,2021-10-10 11:10:37,1335,114,7
13132,2021-09-19 03:09:56,9452,3217,6
13133,2021-07-24 10:07:46,2577,4601,8
13134,2021-08-15 19:08:07,7819,1191,7
13135,2021-07-30 23:07:03,1855,2828,9
13136,2021-03-23 10:03:04,2838,211,2
13137,2021-12-26 18:12:27,3320,3134,7
13138,2021-05-01 16:05:12,2368,3639,6
13139,2021-12-15 00:12:13,6339,3039,2
13140,2021-11-13 11:11:45,8113,1823,3
13141,2021-08-08 05:08:51,4951,3064,9
13142,2021-06-26 01:06:05,1030,3670,6
13143,2021-10-30 13:10:20,7524,4351,1
13144,2021-08-26 11:08:18,6437,4006,9
13145,2021-12-31 14:12:26,392,4215,1
13146,2021-04-25 23:04:32,4823,2148,5
13147,2021-12-25 11:12:04,3915,3859,3
13148,2021-06-01 22:06:24,9257,2120,5
13149,2021-10-21 06:10:29,9200,4729,5
13150,2021-03-16 03:03:19,7255,4690,4
13151,2021-11-06 16:11:50,8063,3389,2
13152,2022-02-01 13:02:46,9790,1402,1
13153,2021-03-09 11:03:35,9932,4665,3
13154,2022-01-17 02:01:44,4200,3654,3
13155,2021-10-24 04:10:33,4298,4796,1
13156,2021-07-22 22:07:59,6523,1017,4
13157,2022-01-14 11:01:20,8101,3238,7
13158,2021-06-14 03:06:38,6955,3232,5
13159,2021-09-02 02:09:34,279,4393,7
13160,2022-02-17 22:02:39,8389,2793,5
13161,2021-05-25 08:05:46,1627,3317,2
13162,2021-07-27 19:07:20,8676,3638,7
13163,2022-02-05 14:02:08,7019,1597,5
13164,2021-03-16 16:03:37,15,2978,5
13165,2021-08-22 07:08:26,1686,3838,9
13166,2021-09-11 23:09:57,805,1564,6
13167,2021-02-23 22:02:53,4036,2787,4
13168,2021-12-17 11:12:05,7155,3769,2
13169,2021-12-09 19:12:36,5970,2994,9
13170,2021-06-10 13:06:07,433,3749,5
13171,2021-06-10 09:06:54,9311,2057,6
13172,2021-12-12 07:12:06,4085,623,8
13173,2022-02-06 15:02:06,6443,4707,5
13174,2021-11-20 23:11:30,6414,2744,7
13175,2021-10-05 09:10:09,6138,3038,9
13176,2021-09-01 01:09:00,209,1146,7
13177,2021-03-23 08:03:06,1157,3579,9
13178,2021-11-07 22:11:05,2492,3421,5
13179,2021-07-04 19:07:09,226,3953,8
13180,2021-03-18 10:03:04,4991,414,7
13181,2021-07-26 16:07:15,3514,220,2
13182,2021-08-19 12:08:05,2466,163,2
13183,2021-07-05 14:07:26,378,2421,3
13184,2021-04-20 04:04:08,6576,4530,4
13185,2021-11-04 14:11:54,1965,3421,7
13186,2021-02-28 08:02:57,1884,4728,2
13187,2021-07-31 14:07:04,1161,4279,8
13188,2021-10-10 11:10:21,2938,4226,1
13189,2021-09-13 20:09:35,6180,3888,2
13190,2021-05-27 00:05:45,8677,878,6
13191,2022-02-07 19:02:03,9115,1274,9
13192,2021-12-26 01:12:24,8906,2994,1
13193,2022-02-23 18:02:20,5978,4748,2
13194,2021-04-05 18:04:28,6716,684,2
13195,2021-06-06 11:06:12,5933,3152,6
13196,2021-09-06 22:09:52,4546,4530,7
13197,2021-04-12 23:04:10,6282,5,9
13198,2022-01-13 01:01:47,5705,2017,6
13199,2022-01-21 03:01:53,4488,3169,8
13200,2021-07-08 19:07:52,7089,4322,7
13201,2021-04-12 05:04:21,7728,3405,1
13202,2021-10-29 21:10:22,4872,3273,5
13203,2021-10-27 18:10:42,1591,3599,5
13204,2022-01-25 00:01:22,6929,3995,2
13205,2022-02-21 12:02:27,9359,1931,3
13206,2021-03-13 20:03:57,9363,1367,1
13207,2021-04-12 21:04:06,3074,1530,9
13208,2021-07-01 03:07:24,1617,1869,8
13209,2021-08-30 16:08:30,3827,1403,8
13210,2021-11-20 04:11:26,4503,67,7
13211,2021-04-21 07:04:24,7431,3424,6
13212,2021-05-26 07:05:39,1129,748,6
13213,2022-01-22 17:01:07,8540,480,5
13214,2021-04-01 04:04:29,839,1474,6
13215,2021-06-08 12:06:03,7983,1788,7
13216,2021-08-30 10:08:35,8070,392,4
13217,2021-07-26 03:07:09,2024,4149,2
13218,2021-06-14 20:06:28,3519,3532,5
13219,2021-03-23 18:03:29,8556,4061,9
13220,2022-02-13 18:02:30,337,1910,2
13221,2021-11-18 12:11:28,9252,3866,1
13222,2021-10-31 05:10:35,4435,1943,6
13223,2021-07-22 16:07:16,1142,2219,2
13224,2021-03-27 21:03:13,5295,1034,6
13225,2021-06-11 02:06:46,7922,3710,4
13226,2021-09-25 19:09:34,6278,3035,6
13227,2021-05-04 12:05:02,3154,2692,9
13228,2021-11-22 18:11:44,6933,1602,5
13229,2021-06-14 12:06:45,6467,2928,8
13230,2021-12-29 21:12:06,3507,697,8
13231,2021-12-27 04:12:34,8436,4168,7
13232,2022-01-19 09:01:09,2351,3802,9
13233,2021-03-09 12:03:13,1948,1885,8
13234,2022-02-05 05:02:53,50,135,7
13235,2021-08-05 00:08:26,800,4689,4
13236,2021-04-08 14:04:28,9821,2751,5
13237,2021-06-17 12:06:49,3111,4511,1
13238,2021-04-07 23:04:20,7913,2027,8
13239,2021-12-13 14:12:31,6857,2039,9
13240,2021-08-26 07:08:05,4857,2406,9
13241,2021-12-04 17:12:42,4703,1074,9
13242,2021-11-28 20:11:34,3207,4366,8
13243,2021-06-29 09:06:47,9092,2070,7
13244,2021-11-13 00:11:54,6670,4867,2
13245,2021-03-08 12:03:20,1974,2368,9
13246,2021-04-29 23:04:07,5984,4759,2
13247,2021-04-01 08:04:54,2583,4728,9
13248,2021-08-26 05:08:12,7736,1303,5
13249,2021-10-31 09:10:30,1242,1278,1
13250,2021-08-26 03:08:24,9599,3115,2
13251,2021-03-05 19:03:18,6241,2205,8
13252,2022-01-04 03:01:44,2788,2236,8
13253,2021-07-19 08:07:35,3411,4528,9
13254,2021-04-24 06:04:53,7035,1639,4
13255,2021-05-16 09:05:52,933,3220,7
13256,2021-03-07 05:03:28,2771,322,7
13257,2021-12-14 07:12:26,6592,2587,6
13258,2021-05-18 11:05:38,8848,2579,7
13259,2021-09-07 09:09:15,599,3107,3
13260,2021-10-19 05:10:15,6628,3576,8
13261,2022-01-05 00:01:43,2287,2284,4
13262,2021-06-22 05:06:38,1762,3027,4
13263,2021-09-17 07:09:27,1335,3344,1
13264,2021-04-24 16:04:45,2218,664,7
13265,2021-09-14 09:09:11,9547,953,2
13266,2021-05-29 00:05:13,7550,799,6
13267,2021-06-13 09:06:58,7610,83,4
13268,2021-03-17 13:03:48,8027,1165,4
13269,2021-03-30 11:03:25,6684,2152,1
13270,2021-07-04 05:07:22,8219,1161,1
13271,2022-01-29 15:01:00,8244,3355,4
13272,2021-10-21 20:10:49,6443,3401,9
13273,2022-02-01 20:02:41,6253,1823,7
13274,2021-06-05 11:06:52,1365,4544,7
13275,2021-12-17 20:12:40,8868,4826,4
13276,2021-07-22 13:07:56,6123,758,6
13277,2021-03-14 03:03:32,5617,2565,4
13278,2021-08-31 20:08:28,9718,3770,7
13279,2021-09-03 23:09:47,3419,2654,1
13280,2021-12-28 09:12:37,7322,289,8
13281,2021-12-10 17:12:53,1558,1068,3
13282,2021-03-04 02:03:10,4368,3237,1
13283,2021-03-08 11:03:26,44,4467,4
13284,2021-03-24 23:03:42,3681,4082,5
13285,2021-08-18 08:08:46,4424,3487,8
13286,2021-12-11 14:12:54,3156,3395,9
13287,2021-04-05 03:04:28,4292,4377,6
13288,2021-12-30 10:12:43,7092,2116,8
13289,2021-07-20 23:07:52,2547,159,5
13290,2021-05-22 07:05:52,7903,1810,7
13291,2021-10-10 23:10:02,7742,4720,2
13292,2021-07-19 09:07:25,5178,2290,3
13293,2021-10-20 17:10:05,2726,435,6
13294,2021-05-07 20:05:31,8659,3495,2
13295,2021-09-12 10:09:05,6634,658,5
13296,2021-10-22 04:10:16,6765,222,3
13297,2021-06-23 08:06:11,3847,4779,4
13298,2022-01-18 12:01:21,8958,4218,4
13299,2021-04-09 16:04:40,2405,2486,6
13300,2021-03-19 00:03:33,6707,3271,4
13301,2021-09-28 17:09:07,7957,4236,3
13302,2021-12-22 07:12:52,6535,1474,3
13303,2021-10-26 13:10:26,548,1127,1
13304,2021-03-11 01:03:04,2810,173,2
13305,2021-08-19 10:08:52,8221,2447,1
13306,2021-09-16 02:09:32,1934,1042,3
13307,2021-12-18 12:12:38,4261,2172,8
13308,2021-11-03 21:11:32,3974,404,5
13309,2021-11-25 11:11:48,1000,3381,9
13310,2021-11-08 23:11:01,8145,909,8
13311,2021-12-18 02:12:18,3264,2978,5
13312,2021-04-08 18:04:02,9858,3027,8
13313,2021-10-21 14:10:03,6128,2047,8
13314,2021-12-27 23:12:21,3432,4134,1
13315,2021-12-09 01:12:58,4381,4401,2
13316,2021-11-24 06:11:40,7646,632,1
13317,2021-05-17 12:05:20,1221,3041,7
13318,2021-12-18 19:12:09,5187,1458,3
13319,2021-11-24 15:11:00,223,2216,6
13320,2021-05-29 17:05:34,2499,3964,4
13321,2022-01-31 08:01:07,1334,65,1
13322,2021-07-29 22:07:27,1798,2304,2
13323,2021-03-25 08:03:13,1271,2550,2
13324,2021-11-08 06:11:05,242,1793,6
13325,2022-01-01 06:01:39,598,2930,6
13326,2021-05-18 13:05:00,9956,1682,7
13327,2021-05-30 11:05:20,4219,3110,8
13328,2021-12-19 23:12:07,9856,4417,5
13329,2021-06-11 19:06:12,3728,4610,4
13330,2021-11-06 20:11:10,4851,3387,2
13331,2021-03-21 09:03:58,5701,2107,7
13332,2021-08-26 15:08:09,7330,1002,7
13333,2021-08-06 06:08:12,5547,2621,2
13334,2021-03-25 08:03:53,4814,2693,6
13335,2021-09-22 06:09:26,9823,1455,3
13336,2022-02-18 03:02:42,182,1227,6
13337,2021-03-22 18:03:48,9229,4144,7
13338,2021-06-21 22:06:47,3131,3563,6
13339,2021-11-21 17:11:15,2544,4737,4
13340,2021-09-15 22:09:24,4535,3436,4
13341,2021-09-18 18:09:02,6417,770,6
13342,2021-10-01 11:10:12,8886,3704,3
13343,2021-04-08 13:04:16,1700,2573,7
13344,2021-07-14 16:07:18,316,1214,3
13345,2021-09-29 09:09:38,1500,2415,1
13346,2021-12-25 16:12:27,1399,3136,9
13347,2021-07-15 02:07:46,5444,2726,3
13348,2021-10-08 10:10:35,9349,1879,8
13349,2021-03-25 21:03:56,9183,3768,1
13350,2021-10-11 13:10:34,1088,626,3
13351,2021-05-12 02:05:49,6791,4421,1
13352,2021-08-31 20:08:30,8429,4382,3
13353,2021-04-30 10:04:01,2230,4499,2
13354,2021-03-15 19:03:37,7107,1764,2
13355,2021-03-18 20:03:57,5727,1465,1
13356,2021-08-30 22:08:05,3348,3228,3
13357,2021-02-25 06:02:46,8856,3618,9
13358,2021-09-24 18:09:45,7385,1948,7
13359,2021-08-28 19:08:00,8649,3554,8
13360,2021-10-22 15:10:27,3280,1070,8
13361,2021-05-23 08:05:15,5092,1230,8
13362,2021-07-10 04:07:23,5798,2742,8
13363,2021-10-27 14:10:30,1108,100,3
13364,2022-01-31 07:01:36,1934,1622,6
13365,2021-03-18 02:03:34,3399,2140,3
13366,2022-01-03 22:01:28,2026,3757,1
13367,2021-04-13 22:04:14,5778,1320,6
13368,2021-03-25 23:03:49,4753,2688,1
13369,2021-11-09 08:11:47,1431,3392,2
13370,2021-11-15 13:11:23,960,1852,2
13371,2021-04-15 05:04:23,1611,2556,1
13372,2021-09-17 10:09:05,1830,2782,9
13373,2021-10-26 07:10:24,2383,4757,3
13374,2021-08-07 19:08:57,430,2334,7
13375,2021-12-12 05:12:42,8692,1230,4
13376,2022-01-18 16:01:23,954,2036,9
13377,2021-06-13 10:06:18,2732,1848,6
13378,2022-02-21 16:02:35,7121,463,7
13379,2021-06-05 20:06:17,6479,4996,9
